id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
574447;13/01/2024;sábado;13:35:00;CE;230;79,5;VARZEA ALEGRE;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-6,793059;-39,29127;SPRF-CE;DEL05-CE;UOP01-DEL05-CE
574448;13/01/2024;sábado;13:00:00;RJ;393;152;TRES RIOS;Velocidade Incompatível;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Sol;Simples;Curva;Não;2;0;0;0;2;0;0;2;-22,06816216;-43,03290587;SPRF-RJ;DEL05-RJ;UOP01-DEL05-RJ
574449;13/01/2024;sábado;14:50:00;SC;470;151;AGRONOMICA;Manobra de mudança de faixa;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;5;0;1;0;3;1;1;3;-27,260792;-49,719761;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
574450;13/01/2024;sábado;14:06:00;RJ;116;98;GUAPIMIRIM;Chuva;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Curva;Declive";Não;3;0;3;0;0;0;3;2;-22,48285706;-42,99723936;SPRF-RJ;DEL04-RJ;UOP01-DEL04-RJ
574451;13/01/2024;sábado;13:50:00;RS;470;232;CARLOS BARBOSA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-29,23579206;-51,51193423;SPRF-RS;DEL06-RS;UOP01-DEL06-RS
574452;13/01/2024;sábado;14:45:00;SP;116;193;ARUJA;Ingestão de álcool pelo condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;"Curva;Declive";Não;2;0;0;0;2;0;0;2;-23,380407;-46,258509;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
574454;13/01/2024;sábado;07:00:00;RJ;116;202;QUEIMADOS;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-22,72996588;-43,61317403;SPRF-RJ;DEL06-RJ;UOP02-DEL06-RJ
574455;13/01/2024;sábado;15:45:00;PB;230;16;JOAO PESSOA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Aclive;Sim;3;0;2;0;0;1;2;2;-7,1039;-34,8458;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
574457;13/01/2024;sábado;15:30:00;PR;369;98,9;CORNELIO PROCOPIO;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1;0;0;1;0;0;1;1;-23,242334;-50,709134;SPRF-PR;DEL07-PR;UOP05-DEL07-PR
574458;13/01/2024;sábado;15:55:00;RJ;116;291;BARRA MANSA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;2;0;0;1;1;0;1;1;-22,47361016;-44,27458048;SPRF-RJ;DEL07-RJ;UOP02-DEL07-RJ
574459;13/01/2024;sábado;15:10:00;PA;230;128;MARABA;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Declive;Sim;2;0;0;1;1;0;1;2;-5,3732012;-49,16779803;SPRF-PA;DEL03-PA;UOP01-DEL03-PA
574460;13/01/2024;sábado;15:50:00;MG;381;452,5;SABARA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Aclive;Reta";Sim;2;0;0;1;1;0;1;2;-19,8343974;-43,85920286;SPRF-MG;DEL01-MG;UOP01-DEL01-MG
574461;13/01/2024;sábado;15:50:00;MG;40;783,4;JUIZ DE FORA;Chuva;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Não;8;0;3;0;5;0;3;2;-21,72473975;-43,4390831;SPRF-MG;DEL05-MG;UOP01-DEL05-MG
574462;07/01/2024;domingo;20:40:00;AL;423;79;DELMIRO GOUVEIA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-9,32788157;-37,97714253;SPRF-AL;DEL03-AL;UOP02-DEL03-AL
574463;13/01/2024;sábado;14:45:00;MT;163;829,2;SINOP;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Rotatória;Sim;2;0;0;1;1;0;1;2;-11,912333;-55,508442;SPRF-MT;DEL06-MT;UOP02-DEL06-MT
574464;13/01/2024;sábado;16:00:00;RS;386;344,3;LAJEADO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-29,439268;-51,993633;SPRF-RS;DEL04-RS;UOP01-DEL04-RS
574465;12/01/2024;sexta-feira;04:15:00;MS;267;500,5;JARDIM;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;1;0;0;1;1;-21,48958216;-56,31295209;SPRF-MS;DEL05-MS;UOP01-DEL05-MS
574466;13/01/2024;sábado;15:09:00;PE;101;104;CABO DE SANTO AGOSTINHO;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-8,29241321;-35,05598304;SPRF-PE;DEL01-PE;UOP03-DEL01-PE
574468;13/01/2024;sábado;12:00:00;MG;116;757,2;LEOPOLDINA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;2;0;2;0;0;0;2;1;-21,49867034;-42,59199078;SPRF-MG;DEL07-MG;UOP01-DEL07-MG
574470;13/01/2024;sábado;16:00:00;PB;230;132,9;MASSARANDUBA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Curva;Não;3;0;3;0;0;0;3;1;-7,272648;-35,752306;SPRF-PB;DEL02-PB;UOP01-DEL02-PB
574471;13/01/2024;sábado;16:25:00;PR;277;638;CEU AZUL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Interseção de Vias;Reta";Sim;5;0;1;0;4;0;1;2;-25,1578934;-53,85103257;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
574474;13/01/2024;sábado;16:50:00;MG;40;530;CONTAGEM;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-19,92064782;-44,0335681;SPRF-MG;DEL01-MG;UOP02-DEL01-MG
574475;13/01/2024;sábado;15:50:00;BA;235;347;JUAZEIRO;Transitar na contramão;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;4;0;1;3;0;0;4;2;-9,4406722;-40,4938084;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
574478;13/01/2024;sábado;14:19:00;MS;163;456,4;CAMPO GRANDE;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Não;4;0;0;1;3;0;1;3;-20,67271305;-54,55795016;SPRF-MS;DEL01-MS;UOP01-DEL01-MS
574479;13/01/2024;sábado;16:05:00;RN;226;4;NATAL;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;3;0;2;0;0;1;2;2;-5,819303;-35,261163;SPRF-RN;DEL01-RN;UOP02-DEL01-RN
574481;13/01/2024;sábado;13:23:00;MT;174;222;PORTO ESPERIDIAO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Aclive;Não;3;0;2;0;1;0;2;1;-15,601648;-58,853093;SPRF-MT;DEL04-MT;UOP01-DEL04-MT
574482;13/01/2024;sábado;17:00:00;SP;116;226,8;GUARULHOS;Acumulo de areia ou detritos sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-23,49102507;-46,54878195;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
574483;13/01/2024;sábado;15:30:00;PR;277;304;PRUDENTOPOLIS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";Não;5;0;1;0;4;0;1;2;-25,314606;-51,188229;SPRF-PR;DEL08-PR;UOP01-DEL08-PR
574486;13/01/2024;sábado;13:00:00;MG;381;251,4;IPATINGA;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Sim;4;0;0;2;2;0;2;2;-19,46107917;-42,52694964;SPRF-MG;DEL06-MG;UOP01-DEL06-MG
574487;13/01/2024;sábado;10:15:00;RR;174;298;CARACARAI;Acesso irregular;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;1;0;0;1;0;0;2;1,459756;-60,768101;SPRF-RR;DEL01-RR;UOP01-DEL01-RR
574488;13/01/2024;sábado;17:35:00;PR;277;586,4;CASCAVEL;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;2;0;1;0;1;0;1;2;-24,96662647;-53,4242177;SPRF-PR;DEL04-PR;UOP01-DEL04-PR
574489;13/01/2024;sábado;17:50:00;RS;470;208;BENTO GONCALVES;Curva acentuada;Capotamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;0;1;0;0;1;-29,10086692;-51,54406862;SPRF-RS;DEL06-RS;UOP01-DEL06-RS
574490;13/01/2024;sábado;17:55:00;PB;101;94;CONDE;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Declive;Não;2;0;1;0;1;0;1;1;-7,21483297;-34,9117521;SPRF-PB;DEL01-PB;UOP02-DEL01-PB
574491;13/01/2024;sábado;17:20:00;RS;290;557;ALEGRETE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;1;2;0;1;3;-29,900185;-55,569252;SPRF-RS;DEL13-RS;UOP02-DEL13-RS
574492;13/01/2024;sábado;17:00:00;BA;324;620;SALVADOR;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-12,90482172;-38,45556535;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
574493;13/01/2024;sábado;17:50:00;MG;381;487,5;BETIM;Acumulo de água sobre o pavimento;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;"Curva;Declive";Sim;2;0;1;0;1;0;1;1;-19,95586853;-44,14609501;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
574494;13/01/2024;sábado;18:25:00;PB;230;13,8;CABEDELO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;3;0;0;0;3;0;0;2;-7,0772;-34,8494;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
574497;13/01/2024;sábado;17:40:00;SC;101;37,2;JOINVILLE;Acumulo de óleo sobre o pavimento;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-26,25050176;-48,90863867;SPRF-SC;DEL03-SC;UOP01-DEL03-SC
574500;13/01/2024;sábado;15:30:00;SC;470;200,1;PONTE ALTA;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;2;0;0;0;2;1;-27,305405;-50,136627;SPRF-SC;DEL05-SC;UOP03-DEL05-SC
574501;13/01/2024;sábado;15:30:00;TO;153;552,1;OLIVEIRA DE FATIMA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive";Não;5;0;2;0;3;0;2;1;-10,665369;-48,9083255;SPRF-TO;DEL01-TO;UOP01-DEL01-TO
574502;13/01/2024;sábado;18:40:00;GO;414;388;CORUMBA DE GOIAS;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-15,88575819;-48,79661256;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
574504;13/01/2024;sábado;18:40:00;SC;101;183,7;BIGUACU;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Não;1;0;0;0;0;1;0;1;-27,40688892;-48,6285296;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
574505;13/01/2024;sábado;15:20:00;RJ;116;270;BARRA MANSA;Pista Escorregadia;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Curva;Aclive";Não;5;0;5;0;0;0;5;1;-22,56923335;-44,12024318;SPRF-RJ;DEL07-RJ;UOP02-DEL07-RJ
574506;13/01/2024;sábado;18:30:00;RJ;101;454;MANGARATIBA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Dupla;Reta;Sim;4;0;1;0;3;0;1;3;-23,0340287;-44,15061917;SPRF-RJ;DEL03-RJ;UOP02-DEL03-RJ
574507;13/01/2024;sábado;14:20:00;RJ;116;242;PIRAI;Chuva;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Sim;2;0;2;0;0;0;2;1;-22,63522537;-43,90258636;SPRF-RJ;DEL07-RJ;UOP01-DEL07-RJ
574508;13/01/2024;sábado;18:40:00;MS;463;108;PONTA PORA;Transitar no Acostamento;Queda de ocupante de veículo;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-22,58549147;-55,68099082;SPRF-MS;DEL04-MS;UOP03-DEL04-MS
574509;13/01/2024;sábado;18:00:00;RJ;116;97;GUAPIMIRIM;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;"Declive;Curva";Não;3;0;2;0;1;0;2;2;-22,47811419;-42,99603471;SPRF-RJ;DEL04-RJ;UOP01-DEL04-RJ
574510;13/01/2024;sábado;18:40:00;RJ;116;110;GUAPIMIRIM;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;2;0;2;0;0;0;2;1;-22,55073275;-42,98968744;SPRF-RJ;DEL04-RJ;UOP02-DEL04-RJ
574511;13/01/2024;sábado;17:30:00;MG;50;80,9;UBERLANDIA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Viaduto;Não;2;0;1;0;0;1;1;2;-18,96895108;-48,2149601;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
574514;13/01/2024;sábado;20:20:00;PR;369;128,5;JATAIZINHO;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;1;0;0;1;0;0;2;-23,26538516;-50,97166479;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
574515;13/01/2024;sábado;18:15:00;RS;101;31;TRES CACHOEIRAS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-29,48566666;-49,97371445;SPRF-RS;DEL03-RS;UOP02-DEL03-RS
574516;13/01/2024;sábado;20:10:00;SC;470;52;BLUMENAU;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Interseção de Vias;Sim;2;0;1;0;1;0;1;2;-26,862286;-49,093903;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
574518;13/01/2024;sábado;19:30:00;PR;277;35,5;MORRETES;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Anoitecer;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;2;0;1;0;1;0;1;1;-25,573077;-48,833085;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
574519;13/01/2024;sábado;20:30:00;RJ;101;37;CAMPOS DOS GOYTACAZES;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Ignorado;Simples;Reta;Não;2;0;0;1;0;1;1;2;-21,52498519;-41,33663155;SPRF-RJ;DEL08-RJ;UOP01-DEL08-RJ
574520;13/01/2024;sábado;17:50:00;RJ;116;234;PIRAI;Chuva;Capotamento;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Dupla;Curva;Não;2;0;2;0;0;0;2;1;-22,66632663;-43,84704988;SPRF-RJ;DEL07-RJ;UOP01-DEL07-RJ
574521;13/01/2024;sábado;20:07:00;TO;153;241;COLINAS DO TOCANTINS;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-8,00311201;-48,46495374;SPRF-TO;DEL02-TO;UOP01-DEL02-TO
574522;13/01/2024;sábado;20:15:00;SC;280;25;ARAQUARI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-26,385302;-48,728688;SPRF-SC;DEL03-SC;UOP03-DEL03-SC
574523;13/01/2024;sábado;21:10:00;SP;116;220;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-23,46472809;-46,49793962;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
574524;13/01/2024;sábado;21:30:00;SP;116;218;GUARULHOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;2;1;0;0;1;0;0;2;-23,457972;-46,479927;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
574525;13/01/2024;sábado;21:05:00;DF;70;9;BRASILIA;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,784615;-48,132023;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
574526;02/01/2024;terça-feira;02:00:00;BA;242;674;CRISTOPOLIS;Chuva;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Reta;Não;1;0;0;0;1;0;0;1;-12,22874643;-43,92474264;SPRF-BA;DEL06-BA;UOP03-DEL06-BA
574527;13/01/2024;sábado;20:00:00;DF;20;56,9;BRASILIA;Iluminação deficiente;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Não;1;0;0;0;0;1;0;1;-15,583027;-47,367081;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
574528;13/01/2024;sábado;18:55:00;MS;376;165;NOVA ANDRADINA;Demais falhas na via;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-22,32155714;-53,43996496;SPRF-MS;DEL04-MS;UOP04-DEL04-MS
574529;13/01/2024;sábado;13:30:00;MA;226;373,2;GRAJAU;Acessar a via sem observar a presença dos outros veículos;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;6;2;1;0;0;3;1;2;-5,63058;-45,784554;SPRF-MA;DEL06-MA;UOP01-DEL06-MA
574530;13/01/2024;sábado;21:30:00;SC;116;246;LAGES;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;"Reta;Interseção de Vias";Sim;2;0;0;1;1;0;1;2;-27,80419942;-50,36509464;SPRF-SC;DEL05-SC;UOP02-DEL05-SC
574532;13/01/2024;sábado;16:28:00;SC;280;103;SAO BENTO DO SUL;Pista Escorregadia;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Simples;"Curva;Declive";Não;7;0;4;0;3;0;4;2;-26,35967199;-49,347507;SPRF-SC;DEL06-SC;UOP03-DEL06-SC
574533;13/01/2024;sábado;21:00:00;RJ;101;303;SAO GONCALO;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Chuva;Simples;Reta;Sim;4;0;0;0;4;0;0;2;-22,7828205;-42,9766681;SPRF-RJ;DEL02-RJ;UOP02-DEL02-RJ
574534;13/01/2024;sábado;21:30:00;GO;60;62;ABADIANIA;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-16,1881;-48,7205;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
574535;13/01/2024;sábado;19:00:00;PB;230;212;SOLEDADE;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;"Aclive;Reta";Não;1;0;1;0;0;0;1;1;-7,0754083;-36,341725;SPRF-PB;DEL02-PB;UOP02-DEL02-PB
574536;13/01/2024;sábado;21:20:00;SC;480;124;CHAPECO;Acesso irregular;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Declive;Reta";Sim;5;0;0;1;4;0;1;2;-27,00359519;-52,64391044;SPRF-SC;DEL07-SC;UOP01-DEL07-SC
574539;13/01/2024;sábado;21:40:00;PR;376;287,2;MAUA DA SERRA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Retorno Regulamentado;Não;3;0;2;0;1;0;2;2;-23,87604699;-51,25252962;SPRF-PR;DEL07-PR;UOP02-DEL07-PR
574540;13/01/2024;sábado;22:10:00;SP;116;218;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Múltipla;Reta;Sim;3;0;2;0;1;0;2;2;-23,457972;-46,479927;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
574541;13/01/2024;sábado;20:30:00;MG;262;433,5;NOVA SERRANA;Chuva;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-19,89020759;-44,83338711;SPRF-MG;DEL08-MG;UOP03-DEL08-MG
574542;13/01/2024;sábado;22:23:00;SP;116;218;GUARULHOS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Múltipla;Reta;Sim;3;0;1;0;2;0;1;2;-23,457972;-46,479927;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
574546;13/01/2024;sábado;22:00:00;SP;381;79;SAO PAULO;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Não;2;0;1;1;0;0;2;1;-23,40319901;-46,57564699;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
574547;13/01/2024;sábado;23:13:00;SP;116;218;GUARULHOS;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;"Aclive;Reta";Não;2;0;1;0;1;0;1;1;-23,457972;-46,479927;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
574549;13/01/2024;sábado;22:10:00;CE;116;46;HORIZONTE;Chuva;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-4,1312959;-38,48313475;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
574550;13/01/2024;sábado;22:50:00;SC;282;223,7;LAGES;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Curva;Não;2;1;0;1;0;0;1;2;-27,7987205;-50,3593191;SPRF-SC;DEL05-SC;UOP02-DEL05-SC
574551;13/01/2024;sábado;20:30:00;RJ;101;239;SILVA JARDIM;Demais falhas mecânicas ou elétricas;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-22,62542413;-42,42802593;SPRF-RJ;DEL02-RJ;UOP03-DEL02-RJ
574552;13/01/2024;sábado;23:00:00;SP;116;272;TABOAO DA SERRA;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;3;0;1;0;1;1;1;3;-23,621691;-46,813288;SPRF-SP;DEL04-SP;UOP01-DEL04-SP
574553;13/01/2024;sábado;21:15:00;GO;153;402,2;PIRENOPOLIS;Acesso irregular;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-16,040709;-49,079845;SPRF-GO;DEL02-GO;UOP02-DEL02-GO
574554;13/01/2024;sábado;22:40:00;PE;316;26;ARARIPINA;Ingestão de álcool pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Sim;3;0;2;0;1;0;2;2;-7,60390506;-40,48995414;SPRF-PE;DEL05-PE;UOP02-DEL05-PE
574555;13/01/2024;sábado;23:04:00;RS;470;216;BENTO GONCALVES;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Sim;2;0;1;0;0;1;1;2;-29,15887096;-51,53142395;SPRF-RS;DEL06-RS;UOP01-DEL06-RS
574556;13/01/2024;sábado;23:20:00;BA;324;7;FEIRA DE SANTANA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-12,27023127;-38,98773193;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
